observation_date;TEDRATE;Ted_lag;Ted_diff;R_BAB;BAB_lagged;R_BAB_SD;BAB_SD_lagged;BS;BS_SD;MarketReturn
2020-08-04;16;15;1;-0.0301327214313619;-0.0068022788070102;-0.0301327214313619;-0.00619130655538503;1.04749307443097;1.04749307443097;-0.00364592970021294
2020-08-05;14;16;-2;-0.00344203461021852;-0.0301327214313619;-0.00344203461021852;-0.0301327214313619;1.05021851381191;1.05021851381191;0.00471237303456018
2020-08-06;14;14;0;-0.000577687448369876;-0.00344203461021852;-0.000577687448369876;-0.00344203461021852;1.05095286489807;1.05095286489807;-0.00541616476767837
2020-08-07;15;14;1;0.0123131170415576;-0.000577687448369876;0.0123131170415576;-0.000577687448369876;1.0480365134756;1.0480365134756;0.00660753767567157
2020-08-10;15;15;0;-0.0177186480937635;0.0123131170415576;-0.0177186480937635;0.0123131170415576;1.04982758807272;1.04982758807272;0.000998037062283963
2020-08-11;14;15;-1;-0.0169860587859917;-0.0177186480937635;-0.0169860587859917;-0.0177186480937635;1.05410565392628;1.05410565392628;0.0204421191516393
2020-08-12;15;14;1;0.0223812340122547;-0.0169860587859917;0.0223812340122547;-0.0169860587859917;1.05973944430181;1.05973944430181;0.00863064411607728
2020-08-13;18;15;3;0.0121150463352746;0.0223812340122547;0.0121150463352746;0.0223812340122547;1.05845562595026;1.05845562595026;-0.00497142502697445
2020-08-14;17;18;-1;-0.00369199145134945;0.0121150463352746;-0.00369199145134945;0.0121150463352746;1.05679844769198;1.05679844769198;-0.00710882419262848
2020-08-17;17;17;0;0.0121897571803652;-0.00369199145134945;0.0121897571803652;-0.00369199145134945;1.05914031557871;1.05914031557871;0.00149751886238181
2020-08-18;16;17;-1;-0.00541542109785828;0.0121897571803652;-0.00541542109785828;0.0121897571803652;1.05958813225715;1.05958813225715;-0.00301068211685773
2020-08-19;14;16;-2;-0.00762381966453502;-0.00541542109785828;-0.00762381966453502;-0.00541542109785828;1.059022232638;1.059022232638;0.00741901727714223
2020-08-20;15;14;1;0.008270734437399;-0.00762381966453502;0.008270734437399;-0.00762381966453502;1.05803433642494;1.05803433642494;-0.0113528745897654
2020-08-21;15;15;0;0.00498697256917392;0.008270734437399;0.00498697256917392;0.008270734437399;1.05783178048342;1.05783178048342;-0.00508183943881535
2020-08-24;11;15;-4;-0.00217580948488435;0.00498697256917392;-0.00217580948488435;0.00498697256917392;1.05824520847609;1.05824520847609;0.0236384432188519
2020-08-25;14;11;3;-3.70279205675387E-05;-0.00217580948488435;-3.70279205675387E-05;-0.00217580948488435;1.06066236533835;1.06066236533835;-0.000376534262321981
2020-08-26;15;14;1;0.000753520155187501;-3.70279205675387E-05;0.000753520155187501;-3.70279205675387E-05;1.0614721477664;1.0614721477664;0.00984028014901672
2020-08-27;14;15;-1;-0.0220063881051293;0.000753520155187501;-0.0220063881051293;0.000753520155187501;1.06142827033102;1.06142827033102;-0.00711060905296745
2020-08-28;14;14;0;-0.0101548144615973;-0.0220063881051293;-0.0101548144615973;-0.0220063881051293;1.06008574564162;1.06008574564162;-0.00482271409765767
2020-08-31;0;14;-14;0.0141776355690542;-0.0101548144615973;0.0141776355690542;-0.0101548144615973;1.05879325694103;1.05879325694103;-0.00673817634963025
2020-09-01;13;0;13;0.00176968793715512;0.0141776355690542;0.00176968793715512;0.0141776355690542;1.0585034337308;1.0585034337308;0.00223013924658844
2020-09-02;13;13;0;0.0230145904213593;0.00176968793715512;0.0221627463722016;0.00176968793715512;1.05817667383582;1.05821741023498;0.0207472493593079
2020-09-03;14;13;1;-0.0466062617277996;0.0230145904213593;-0.0458800880833258;0.0221627463722016;1.05659351809414;1.05668435756221;-0.0140190267929079
2020-09-04;14;14;0;-0.0421635367150272;-0.0466062617277996;-0.042285345296753;-0.0458800880833258;1.05280108562489;1.05292544091357;-0.0164737164155901
2020-09-07;0;14;-14;0.0206452628646267;-0.0421635367150272;0.0212285080489087;-0.042285345296753;1.04877434348512;1.0489328563133;0.020059707256908
2020-09-08;12;0;12;-0.00956081011001472;0.0206452628646267;-0.00814955571711797;0.0212285080489087;1.04679551177455;1.04694816501332;-0.0100723037980868
2020-09-09;13;12;1;0.0326738842928634;-0.00956081011001472;0.032029107479199;-0.00814955571711797;1.04722433616563;1.04739900952689;0.020733587131111
2020-09-10;13;13;0;0.00163895532867337;0.0326738842928634;0.00172410983474169;0.032029107479199;1.04494508371677;1.04504841680061;-0.00213942363987574
2020-09-11;14;13;1;0.00405828784382726;0.00163895532867337;0.00453857754446815;0.00172410983474169;1.04502466047845;1.04504297860116;-0.000458024860529482
2020-09-14;13;14;-1;-0.00987188095174206;0.00405828784382726;-0.0106724535413468;0.00453857754446815;1.04513674401642;1.0451665212111;-0.000695304949541176
2020-09-15;14;13;1;0.0153438071065693;-0.00987188095174206;0.0154675175010406;-0.0106724535413468;1.04526357953774;1.04535412487323;0.00181981345585691
2020-09-16;11;14;-3;-0.00274979470113011;0.0153438071065693;-0.00338464184574411;0.0154675175010406;1.04606907764009;1.04612652347505;0.00285224249054483
2020-09-17;14;11;3;0.00199321407098889;-0.00274979470113011;0.0016320144144842;-0.00338464184574411;1.04524353556091;1.0453168572674;-0.0035645930668099
